Roman Empire	empire	30	1453	12.4830718	41.8933439	Augustus Aureus infobox version.png
Waldburg-Trauchburg	null	1424	1772	10.4234469	51.0834196	null
Principality of Brunswick-Wolfenbüttel	principality	1269	1815	10.54095	52.16442	null
Prince of Asturias	null	1388	1488	-5.86112	43.36662	null
Qasim Khanate	null	1452	1681	41.3951798	54.9396919	null
Ran Min	human	350	352	93.7874406	18.6252772	null
Kingdom of Majorca	former country	1231	1715	3.02004	39.61362	Coat of Arms of the Kingdom of Majorca and the Balearic Islands (14th-20th Centuries).svg
Patria del Friuli	null	1077	1445	13	46.16667	null
Deheubarth	null	920	1197	-4.01882308451788	51.87689875	Coat of arms of Deheubarth.svg
Ince Hall Madonna	painting	1433	1533	144.968057772273	-37.8225995	null
Rohan Hours	illuminated manuscript	1430	1530	2.3733707	48.8343173	null
Madonna at the Fountain	painting	1439	1539	4.35790140841528	50.8417252	null
Ayutthaya Kingdom	former country	1350	1767	100.5722073	14.3560372	null
Danishmends	former country	1071	1178	37.013697	39.749781	null
Mamluk Dynasty (Delhi)	dynasty	1206	1290	77.2272603	28.6572914	null
Lan Xang	former country	1354	1707	102.135898	19.8887438	null
Doge of Venice	head of state	697	797	-90.17747	38.70636	null
Kara-Khitan Khanate	null	1124	1218	75.2480499	42.7464049	null
Princedom of Albania	null	1368	1392	20	41	null
Roman Catholic Diocese of Sion	diocese	999	1798	7.3588795	46.2311749	Wappen Bistum Sitten.png
Wells (UK Parliament constituency)	constituency of the United Kingdom	1295	1395	-3.2765753	54.7023545	null
Northern Wei	null	386	535	75.2789255	26.0162018	null
County of Wernigerode	countship	1121	1429	10.78216	51.83652	null
House of Henneberg	noble family	1037	1660	12.48499	41.8925	Hennenberg ZW.png
Muzaffarids (Iran)	former country	1314	1393	53	32	null
Lý dynasty	dynasty	1009	1225	149.072885	-35.252123	null
Serbian Despotate	null	1402	1537	20.3795639637002	44.68051	null
Holstein-Pinneberg	countship	1290	1640	9.6194579	53.8110548	null
Warsangali Sultanate	sultanism	1218	1886	48.1967	11.1595	null
Scandinavian York	state	866	954	-1.0814174	53.9593817	null
Principality of Novgorod-Seversk	null	1185	1285	33.2615	52.00577	null
Lord Privy Seal	null	1307	1407	-3.2765753	54.7023545	null
Wei (state)	former country	403	503	11.0647688	48.6145053	null
Khilji dynasty	dynasty	1290	1320	77.2272603	28.6572914	null
Taifa of Murcia	null	1011	1266	-1.13004	37.98704	null
Albani Torlonia Polyptych	painting	1491	1591	12.5115798882058	41.9136441	null
Ecce Homo (Bosch, 1490s)	painting	1490	1590	-86.1858388057633	39.82596175	null
Tsardom of Vidin	former country	1356	1456	22.8725	43.99	null
Kakuyids	null	1008	1141	51.6651161	32.6705341	null
Portrait of Lorenzo di Credi	painting	1488	1588	-77.019879964992	38.8913045	null
Duchy of Massa and Carrara	null	1473	1829	10.09987	44.07834	Cybo-Malaspina-stemma.jpg
Perugia Altarpiece	painting	1438	1538	12.3884626806542	43.11162135	null
Altarpiece of Saints Ursula, Martin and Anthony	painting	1420	1520	-0.370904126918915	39.4793116	null
Former Liang	null	320	376	106.5733505	29.5537034	null
Portrait of Francesco delle Opere	painting	1494	1594	-46.6819643	-23.6140806	null
Rucellai Madonna	painting	1285	1385	-46.6819643	-23.6140806	null
Great Cameo of France	sculpture	23	123	2	46	null
Madonna with Child (Crivelli)	painting	1470	1570	13.4552993915877	43.30101175	null
Portrait of a Man with a Medal of Cosimo the Elder	painting	1474	1574	-46.6819643	-23.6140806	null
Death of the Virgin (Mantegna)	painting	1462	1562	12.674297	42.6384261	null
Shaddadids	dynasty	951	1174	44.5763229	40.0037099	null
Duchy of Saint Sava	null	1448	1548	49.8	-14.2	Vukovići.png
Madonna della Vittoria	painting	1495	1595	14.9058992317414	41.5174473	null
St. Jerome in the Wilderness (Leonardo)	painting	1483	1583	12.454661770501	41.90496095	null
Sultanate of Rum	sultanism	1077	1307	29.6903748535141	40.4735862	null
Kingdom of Butua	null	1450	1683	29.7468414	-18.4554963	null
Western Liang (Sixteen Kingdoms)	null	400	421	94.6612931	40.1414182	null
Bulgaria (theme)	theme of the Byzantine Empire	1018	1118	-10	16.5	null
Habsburg Netherlands	null	1482	1581	5.75	52.25	null
Kingdom of the Suebi	former country	409	585	-8.4280045	41.5510583	null
March of Ancona	null	1198	1298	13.51008	43.59816	null
Crucifixion (Masaccio)	painting	1426	1526	14.2507827	40.8672819	null
Madonna and Child (Lippi)	painting	1460	1560	-46.6819643	-23.6140806	null
Adoration of the Magi (Gentile da Fabriano)	painting	1423	1523	-46.6819643	-23.6140806	null
Annunciation (Filippo Lippi, London)	painting	1449	1549	-0.128558502487114	51.50882525	null
Annunciation with two Kneeling Donors (Lippi)	painting	1440	1540	12.4898746	41.9033252	null
The Baptism of Christ (Verrocchio)	painting	1472	1572	-46.6819643	-23.6140806	null
Lan Na	null	1292	1775	99.7879328	19.8940574	null
Aceh Sultanate	sultanism	1496	1903	97.0253024	4.3685491	null
Injuids	former country	1335	1357	52.532674	29.6130192	null
Liang dynasty	dynasty	502	587	120.1727616	22.9859654	null
Cheng Han	null	304	347	104.0612783	30.6765553	null
Kingdom of Imereti	Wikimedia list article	1260	1810	42.667269338144	42.25899995	Imereti CoA tr.png
Principality of Taranto	Wikimedia list article	1088	1465	17.22972	40.47611	null
Madonna di Senigallia	painting	1470	1570	10.798033970229	45.1599916	null
Fortitude (Botticelli)	painting	1470	1570	12.4756507	41.9269806	null
Portrait of a Lady known as Smeralda Brandini	painting	1475	1575	-0.171602596779448	51.49682255	null
Annunciation (Botticelli, Glasgow)	painting	1490	1590	-4.29064960403914	55.8685341	null
Saint Augustine in His Study (Botticelli, Uffizi)	painting	1470	1570	-46.6819643	-23.6140806	null
Madonna del Padiglione (Botticelli)	painting	1493	1593	9.1860073	45.4636401	null
The Story of Virginia (Botticelli)	painting	1498	1598	9.67549545324148	45.7044449	null
Lamentation over the Dead Christ with Saints (Botticelli)	painting	1495	1595	9.1917804	45.4684748	null
The Story of Lucretia (Botticelli)	painting	1498	1598	-71.0989328	42.3386252	null
Party of Communists of Kyrgyzstan	null	22	122	75	41.5	null
Tughlaq dynasty	dynasty	1321	1414	77.2272603	28.6572914	null
The Story of Nastagio Degli Onesti, part one	painting	1483	1583	-3.69241	40.41369	null
Agony in the Garden (Bellini)	painting	1459	1559	-0.128558502487114	51.50882525	null
Madonna del Bordone	painting	1261	1361	11.352633893094	44.49161265	null
San Luca Altarpiece	painting	1453	1553	9.1883633	45.4722044	null
Northern Han	null	951	979	112.5531768	37.8527666	null
Benois Madonna	painting	1478	1578	30.3129961	59.9409876	null
Later Tang	dynasty	923	936	115.242390284383	36.2968187	null
Western Wei	dynasty	535	557	111.893678	23.882069	null
Northern Qi	null	550	577	93.7874406	18.6252772	null
Bacchus (Michelangelo)	sculpture	1497	1597	12.7759834	41.6821627	null
Mlechchha dynasty	dynasty	650	900	92.7910207	26.6245082	null
Western Yan	null	384	394	111.893678	23.882069	null
The Madonna of the Cherubim	painting	1485	1585	9.1883633	45.4722044	null
Léal Souvenir	painting	1432	1532	-0.128558502487114	51.50882525	null
Ashikaga shogunate	historical period	1338	1573	139.2394179	36.5748441	Ashikaga mon.svg
Later Jin (Five Dynasties)	dynasty	936	947	112.5531768	37.8527666	null
Beaune Altarpiece	altarpiece	1443	1543	4.8368201	47.0222889	null
Castor and Pollux (Prado)	sculpture	100	200	-3.69241	40.41369	null
Min (Ten Kingdoms)	null	909	945	119.2914774	26.0771539	null
Chu (Ten Kingdoms)	null	907	951	112.9835823	28.1873765	null
Wuyue	former country	907	978	120.1504858	30.2756741	null
Kamarupa	null	350	1140	91.7596948446363	26.17054555	null
Southern Han	former country	917	971	113.259001	23.1300037	null
Paul Cézanne University	university	1409	2012	46.603354	1.8883335	null
Kingdom of Kakheti	null	1465	1762	45.71667	41.75	null
Flagellation of Christ (Piero della Francesca)	painting	1455	1555	12.636461	43.7239057	null
Ain Sakhri lovers	sculpture	-9000	-8900	-0.127990295550173	51.5194185	null
Coronation of the Virgin (Fra Angelico, Louvre)	altarpiece	1434	1534	-90.084252	29.9805237	null
San Marco Altarpiece	painting	1440	1540	13.08474	46.0563	null
Calumny of Apelles (Botticelli)	painting	1495	1595	-46.6819643	-23.6140806	null
Annunciation (Leonardo)	painting	1470	1570	-46.6819643	-23.6140806	null
Bishopric of Trent	Wikimedia list article	1027	1803	-77.749	35.16714	Wappen Bistum Trient.png
County of Savoy	countship	1003	1416	5.9203636	45.5662672	Blason duche fr Savoie.svg
County of Barcelona	countship	801	1162	2.1771353	41.3825596	null
Republic of Lucca	null	1160	1805	10.502876	43.8428381	Shield Republic of Lucca.jpg
Judith and Holofernes (Donatello)	sculpture	1460	1560	11.2566515373992	43.76918055	null
Kingdom of Soissons	null	457	486	28.4924232556403	45.2705884	null
Antinous Mondragone	sculpture	130	230	12.6803684	41.8082452	null
Ecce Homo (Antonello da Messina)	painting	1475	1575	15.54969	38.19327	null
Beylik of Erzincan	null	1279	1379	39.49278	39.75222	null
Earl Marshal	null	1165	1265	-1.4391955	53.4058703	null
Ginevra de' Benci	painting	1474	1574	-77.019879964992	38.8913045	null
Self-Portrait at the age of 13	drawing	1484	1584	86.57743	27.26312	null
Navicella (mosaic)	mosaic	1330	1430	12.4528349	41.9034912	null
Jaffna kingdom	former country	1215	1624	80.0290277	9.6734908	null
Serbian Grand Principality	principality	1101	1217	28.38867	51.72703	null
Qi (Five Dynasties)	null	907	924	107.400261500728	34.54726835	null
Wu (Ten Kingdoms)	null	907	937	119.4365759	32.3926973	null
Germiyanids	former country	1300	1429	29.9854528	39.4195048	null
Jingnan	null	924	963	112.440071090737	30.0949774	null
Southern Tang	null	937	976	118.7916065	32.0609158	null
Madonna Litta	painting	1490	1590	30.3129961	59.9409876	null
Southern Liang	null	397	414	-123.0998607	49.2709279	null
Sayyid dynasty	dynasty	1414	1451	77.2272603	28.6572914	null
County of Toulouse	countship	778	1271	1.4442469	43.6044622	Blason Languedoc.svg
Emirate of Córdoba	emirate	756	929	-4.7795023	37.8844874	null
Principality of Kastrioti	principality	1389	1444	19.9999619	41.000028	null
Samhan	null	-108	-8	46	24.666667	null
The Last Judgment (Bosch triptych)	painting	1482	1582	16.37208	48.20849	null
Boxer of Quirinal	sculpture	-400	-300	-80.85707	41.60702	null
Franks Casket	sculpture	800	900	-0.127990295550173	51.5194185	null
Serbian Empire	null	1346	1371	21.4317955	41.9962268	null
Martyrdom of Saint Sebastian (Piero del Pollaiolo)	painting	1475	1575	-0.128558502487114	51.50882525	null
Ingeborg Psalter	work of art	1195	1295	2.485351	49.1938993	null
County of Boulogne	null	896	1501	2.25	48.83333	Blason Courtenay.svg
Maschen disc brooch	work of art	800	900	10.0415839	53.3953928	null
Karamanids	former country	1250	1487	33.3383665	37.1796848	null
Saloum	former country	1494	1969	-16.039658	14.1558573	null
Former Qin	null	351	394	111.893678	23.882069	null
Former Yan	null	337	370	112.95769	37.06359	null
Kadamba dynasty	dynasty	345	525	75.0129845	14.5389738	null
Principality of Dukagjini	principality	1387	1479	19.9999619	41.000028	null
Principality of Yaroslavl	principality	1218	1463	39.87368	57.62987	null
Principality of Kiev	former country	1132	1471	30.5238	50.45466	null
Principality of Wales	principality	1216	1542	-4.0147306	53.2342415	Arms of Llywelyn.svg
Consistori del Gay Saber	organization	1323	1423	1.8883335	46.603354	null
Duchy of Greater Poland	Wikimedia list article	1138	1320	20	52	POL województwo wielkopolskie COA.svg
Hours of Jeanne d'Evreux	book of hours	1324	1424	-73.9633640138519	40.77944365	null
Kingdom of Kandy	sovereign state	1469	1815	80.6356	7.2955	null
Aix Annunciation	painting	1440	1540	4.35782	50.8419	null
Northern Liang	null	397	460	100.4483826	38.9243532	null
Santa Trinita Maestà	painting	1280	1380	-46.6819643	-23.6140806	null
Han Zhao	null	304	329	111.5150764	36.0941478	null
Han (state)	former country	403	503	12.9569131	47.9917827	null
Kingdom of Kotte	null	1412	1597	79.90708	6.88297	null
Aule Metele	sculpture	-100	0	12.1027349496701	43.13778825	null
Maestà (Cimabue)	painting	1280	1380	-90.084252	29.9805237	null
Kingdom of Jaén	null	1246	1833	-3.79028	37.76922	null
Bishopric of Hildesheim	null	1235	1803	9.95112	52.15077	null
Papyrus 1	manuscript	250	350	-1.4611102	47.2521829	null
Holy Allegory	painting	1490	1590	-46.6819643	-23.6140806	null
Tobias and the Angel (Verrocchio)	painting	1470	1570	-0.128558502487114	51.50882525	null
Zuccone	sculpture	1423	1523	11.2580477098623	43.7731795	null
Portinari Altarpiece	painting	1475	1575	-46.6819643	-23.6140806	null
Adoration of the Magi (Leonardo)	painting	1480	1580	-46.6819643	-23.6140806	null
Gyaaman	former country	1450	1550	-1.0800271	8.0300284	null
La Parisienne (fresco)	fresco	-1400	-1300	25.13722	35.33944	null
Boston Throne	sculpture	1	101	-71.0938768203817	42.33943895	null
Kingdom of Lithuania	null	1251	1263	24	55.41667	null
Western Qin	null	385	431	103.8318602	36.0612545	null
Hours of Isabella Stuart	illuminated manuscript	1417	1517	0.1207621	52.1997247	null
Hours of Étienne Chevalier	book of hours	1452	1552	-73.9633640138519	40.77944365	null
Manchester Madonna	painting	1497	1597	2.33712265273211	48.86147245	null
Thomond	former country	1118	1543	-8.983747	52.8435152	null
Papyrus 11	manuscript	700	800	29.2675469	26.2540493	null
Later Qin	null	384	417	111.893678	23.882069	null
Kurt dynasty	null	1244	1381	62.2164003	34.3508273	null
Madonna in the Church	painting	1425	1525	13.3646506	52.5085892	null
San Cassiano Altarpiece	painting	1475	1575	16.3617772494109	48.20374855	null
San Giobbe Altarpiece	painting	1487	1587	12.3282997	45.431244	null
Lord Lieutenant of Ireland	null	1171	1271	-8	53	null
Portrait of a Young Man (Botticelli, London)	painting	1483	1583	-0.128558502487114	51.50882525	null
Sant'Ambrogio Altarpiece (Botticelli)	painting	1470	1570	-46.6819643	-23.6140806	null
Contarini Madonna	painting	1475	1575	12.3282997	45.431244	null
Croatia in the union with Hungary	null	1102	1526	15.4457303	43.936807	Coat of arms of Croatia 1495.svg
Brera Madonna	painting	1466	1566	9.1883633	45.4722044	null
Kingdom of the Algarve	null	1242	1910	-8.4395781	37.1894106	COA Reino de Algarve 1666.jpg
Kingdom of Córdoba	null	1236	1833	-64.18105	-31.4135	null
Wilton Diptych	painting	1395	1495	-0.128558502487114	51.50882525	null
Sanjak of Smederevo	sanjak of the Ottoman Empire	1459	1559	20.93	44.66278	null
Isenburg-Limburg	null	1258	1406	6	51.25	null
Lord Chancellor of Ireland	title	1200	1922	-8	53	null
Two Male Heads (Bosch)	painting	1475	1575	4.47309	51.9144	null
The Glorification of the Virgin	painting	1480	1580	4.47309	51.9144	null
Salvator Mundi (Leonardo)	painting	1490	1590	-69.9970411	-15.8240002	null
Missorium of Theodosius I	sculpture	388	488	-7.25	19	null
County of Jaffa and Ascalon	countship	1100	1268	34.7509908	32.0443395	null
Memorial tablet for the lords of Montfoort	painting	1400	1500	4.8850433673486	52.35991985	null
County of Sicily	countship	1071	1130	-96.74656	40.13208	null
Tara Brooch	Celtic brooch	700	800	-6.25334770418297	53.3398814	null
County of Zeeland	null	1012	1795	-86.01865	42.81252	null
Taifa of Lorca	null	1228	1250	-1.7017	37.67119	null
Lordship of Berat	noble family	1335	1417	20	40.66667	null
Papyrus 12	manuscript	300	400	-73.9865812	40.7305991	null
Belles Heures of Jean de France, Duc de Berry	work of art	1405	1505	-73.9633640138519	40.77944365	null
Simeis 147	supernova remnant	-40000	-39900	-77.37465	35.59352	null
Portrait Diptych of Dürer's Parents	painting	1490	1590	-46.6819643	-23.6140806	null
Alid dynasties of northern Iran	null	864	928	52.3492464	36.4713425	null
Esquiline Venus	sculpture	50	150	153.0810003	-27.482715	null
Papyrus 2	manuscript	550	650	29.2675469	26.2540493	null
Northern Yan	null	407	436	142.392785230549	43.72673085	null
Ognissanti Madonna	painting	1310	1410	12.674297	42.6384261	null
Western Ganga dynasty	dynasty	350	1000	78.0522043796469	13.35203255	null
Berestia	null	1080	1320	26.54366	51.52656	null
Saint-Sever Beatus	illuminated manuscript	1050	1150	2.3733707	48.8343173	null
Gemma Claudia	sculpture	49	149	16.3617772494109	48.20374855	null
Papyrus 7	manuscript	500	600	30.5240501	50.4501071	null
Papyrus 9	manuscript	300	400	5.7542671	51.9821454	null
Singhasari	null	1222	1292	112.6340291	-7.9771206	null
Gondola (family)	null	930	1800	18.09216	42.64807	Coa Croatia Family Gundulić.svg
San Zeno Altarpiece (Mantegna)	painting	1457	1557	11.16667	45.43333	null
Bulgarian Empire	null	681	1018	27.1235346	43.3630796	Coat of arms of the Second Bulgarian Empire.svg
Portrait of a Young Fiancée	painting	1495	1595	-69.9970411	-15.8240002	null
Sultanate of Cirebon	sultanism	1445	1545	108.557	-6.7063	null
Taifa of Santa Maria do Algarve	null	1018	1051	-8.25	37.16667	null
Madonna of the Stairs	sculpture	1491	1591	11.2636146005311	43.76989585	null
Britannic Empire	null	286	296	-0.1276474	51.5073219	null
Kakatiya dynasty	dynasty	1083	1323	79.5858923235593	17.95754655	null
Western Satraps	null	35	405	75.626687926333	23.29719535	null
Isfendiyarids	null	1292	1461	32.9452365564513	41.4414148	null
Principality of Galilee	former country	1099	1187	35.5328566	32.7938522	null
Zamorin of Calicut	null	1102	1799	75.7804	11.24802	null
The Just Judges	painting	1432	1532	3.7271593147338	51.05298865	null
Duchy of Bohemia	Wikimedia history article	870	1198	14.4212556	50.0874401	Přemyslovci erb.svg
Death and the Miser	painting	1494	1594	-77.019879964992	38.8913045	null
Northern Liao	null	1122	1123	-86.3065429	32.40827	null
Cathach of St. Columba	psalter	561	661	-60.84849	45.98344	null
Ramadanids	null	1352	1608	35.3263252	37.0033484	null
The Battle of San Romano	painting series	1438	1538	10.769	43.68922	null
Madonna and Child and Two Angels (Botticelli)	painting	1468	1568	14.2507827	40.8672819	null
Principality of Khachen	null	1261	1750	49.8263865	40.3665718	null
Madonna of the Pomegranate	painting	1487	1587	-46.6819643	-23.6140806	null
Madonna of the Book	painting	1480	1580	9.1917804	45.4684748	null
Cutting the Stone	painting	1494	1594	-3.69241	40.41369	null
Portrait of Giuliano de' Medici (Botticelli, Berlin)	painting	1478	1578	13.36478	52.50859	null
Salm-Kyrburg	null	1499	1681	7.4587468	49.7861574	null
Principality of Orange	principality	1163	1713	-117.85311	33.78779	Blason ville fr Orange (Vaucluse).svg
Mars and Venus (Botticelli)	painting	1483	1583	-0.128558502487114	51.50882525	null
Apollo of Veii	sculpture	-550	-450	12.478547	41.9179842	null
Polyptych of Perugia	painting	1469	1569	12.3884626806542	43.11162135	null
Giudicato of Cagliari	Sardinian Judicati	1020	1258	9.13462	39.20738	null
Kingdom of Toledo	null	1085	1833	-96.4098	38.41283	null
St. Sebastian (Botticelli)	painting	1473	1573	13.3646506	52.5085892	null
Battle of the Centaurs (Michelangelo)	sculpture	1492	1592	11.2636146005311	43.76989585	null
Later Zhao	null	319	351	93.7874406	18.6252772	null
Kingdom of Cusco	null	1197	1438	-71.96734	-13.52264	null
The Torment of Saint Anthony (Michelangelo)	painting	1487	1587	-97.3650176	32.7487412	null
Fourth Chinese domination of Vietnam	null	1407	1427	107.83333	16.16667	null
Portrait of a Musician	painting	1485	1585	9.1860073	45.4636401	null
San Damiano cross	painting	1100	1200	12.6169818545378	43.0689085	null
Santa Lucia de' Magnoli Altarpiece	painting	1445	1545	-46.6819643	-23.6140806	null
Hours of John the Fearless	book of hours	1409	1509	2.3733707	48.8343173	null
Hours of Lorenzo de' Medici	book of hours	1485	1585	12.21619	51.820706	null
Duchy of Masovia	null	1138	1526	19.7008606	52.5464521	Księstwo Mazowieckie COA.svg
Adal Sultanate	former country	1415	1559	43.4747227	11.3534851	null
Annunciation (Fra Angelico, Madrid)	painting	1435	1535	12.674297	42.6384261	null
Self-Portrait (Dürer, Madrid)	painting	1498	1598	10.4234469	51.0834196	null
Crucifixion with a Donor (Bosch)	painting	1480	1580	4.35782	50.8419	null
The Crucifixion of St Julia	painting	1497	1597	12.340594572533	45.4341991	null
Portrait of a Man (Self Portrait?)	painting	1433	1533	-0.128558502487114	51.50882525	null
Taifa of Murviedro and Sagunto	null	1086	1092	-0.26667	39.68333	null
The Wayfarer	painting	1490	1590	4.47309	51.9144	null
Adoration of the Magi (Mantegna)	painting	1462	1562	-46.6819643	-23.6140806	null
A Goldsmith in His Shop, Possibly Saint Eligius	painting	1449	1549	-73.9633640138519	40.77944365	null
Portrait of a Young Girl (Christus)	painting	1470	1570	13.3646506	52.5085892	null
Kingdom of Serbia (medieval)	null	1217	1346	28.38867	51.72703	null
David (Verrocchio)	sculpture	1472	1572	12.7759834	41.6821627	null
Holy Trinity (Botticelli)	painting	1491	1591	-0.1176463	51.5116134	null
Pallas and the Centaur	painting	1482	1582	-46.6819643	-23.6140806	null
Portrait of a Lady (van der Weyden)	painting	1460	1560	-77.019879964992	38.8913045	null
St. John the Baptist in the Wilderness	painting	1489	1589	-92.53738	35.96424	null
Seisyllwg	null	680	920	-3.2765753	54.7023545	Coat of arms of Gwaethfoed, Prince of Ceredigion.svg
The Death of Procris	painting	1495	1595	-0.128558502487114	51.50882525	null
Terra Mariana	null	1207	1561	-43.30662	-20.32403	null
The Virgin and Child with St Anne and St John the Baptist	drawing	1499	1599	-0.128558502487114	51.50882525	null
Taifa of Jerez	null	1145	1145	-6.13606	36.68645	null
Virgin and Child with Canon van der Paele	painting	1434	1534	3.2265407892228	51.2053667	null
Adoration of the Magi (Bosch, New York)	painting	1474	1574	-73.9633640138519	40.77944365	null
Ava Kingdom	null	1364	1555	5.276854	51.6903367	null
The Temptation of St Anthony (Bosch painting)	painting	1490	1590	-3.69241	40.41369	null
Deposition of Christ (Fra Angelico)	painting	1432	1532	12.3397900806788	45.43454785	null
Taifa of Jaén	null	1145	1168	-3.79028	37.76922	null
Madonna of the Magnificat	painting	1481	1581	-46.6819643	-23.6140806	null
Powys Fadog	null	1160	1277	-3.159775	52.9791485	Coat of arms of Powys Fadog.svg
Kalabhras dynasty	null	250	600	69.7726232	24.9499232	null
Taifa of Almería	null	1010	1147	-2.45974	36.83814	null
Diana of Versailles	sculpture	50	150	12.7133951	41.7200217	null
Melun Diptych	painting	1452	1552	4.35790140841528	50.8417252	null
Shashanka	null	590	626	88.3660085135772	24.287222	null
Lamentation of Christ (van der Weyden)	painting	1460	1560	-46.6819643	-23.6140806	null
Hoogheemraadschap van Rijnland	water board in the Netherlands	1255	1355	5.53460738161551	52.2379891	Rijnland waterschapswapen.svg
Portrait of Giovanna Tornabuoni	painting	1488	1588	-3.69489	40.41635	null
Papal Navy	navy	849	1878	-117.6960178	33.6499035	null
Free Imperial City of Aachen	Free imperial city	1306	1801	50.77664	6.08342	null
Attorney General for England and Wales	null	1277	1377	-3.5	52.5	null
The Baptism of Christ (Piero della Francesca)	painting	1448	1548	-0.128558502487114	51.50882525	null
Portrait of Simonetta Vespucci (Piero di Cosimo)	painting	1480	1580	2.485351	49.1938993	null
Cross of Saint Euphrosyne	cross	1161	1261	28.7762951	55.4857019	null
Petites Heures of Jean de France, Duc de Berry	work of art	1375	1475	2.3733707	48.8343173	null
Taifa of Santarém	null	1144	1145	-54.70833	-2.44306	null
Conservative Party of Armenia	organization	10	110	45	40.25	null
Kingdom of Albania (medieval)	null	1272	1368	19.5367091240347	41.42350305	Arms of the Kingdom of Naples.svg
Ares Borghese	sculpture	200	300	2.33712265273211	48.86147245	null
Lordship of Prilep	null	1371	1395	21.55444	41.34639	null
Taifa of Morón	null	1010	1066	-58.61975	-34.65344	null
Marathon Boy	sculpture	-340	-240	23.7329577374838	37.9890123	null
Powys Wenwynwyn	null	1160	1283	-3.1474212	52.6600742	Coat of arms of Powys.svg
Cestello Annunciation (Botticelli)	panel painting	1489	1589	-46.6819643	-23.6140806	null
St. Jerome in His Study (Antonello da Messina)	painting	1474	1574	-0.128558502487114	51.50882525	null
Madonna della Loggia (Botticelli)	painting	1467	1567	-46.6819643	-23.6140806	null
Christ Crowned with Thorns (Bosch, London)	painting	1495	1595	-0.128558502487114	51.50882525	null
Annunciation (van Eyck, Washington)	painting	1434	1534	-77.019879964992	38.8913045	null
Apparition of the Virgin to St Bernard (Filippino Lippi)	painting	1486	1586	11.2575524642895	43.7705033	null
Grey League	null	1395	1799	-95.1242767	29.4748982	Wappen Grauer Bund2.svg
Monforte Altarpiece	painting	1470	1570	13.3646506	52.5085892	null
Man of Sorrows (Geertgen tot Sint Jans)	painting	1480	1580	5.12373	52.08718	null
Suger's Eagle	vase	1140	1240	-106.6953	39.62783	null
The Last Judgment (Bosch triptych, Bruges)	painting	1486	1586	3.2265407892228	51.2053667	null
Apollo of Piombino	sculpture	-100	0	102.5	30.5	null
Altar frontal from Tavèrnoles	painting	1150	1250	2.15342121730515	41.36840785	null
Captaincy General of Santo Domingo	null	1493	1821	-70.66667	19	null
Fuller Brooch	brooch	900	1000	-0.127990295550173	51.5194185	null
Belleville Breviary	illuminated manuscript	1336	1436	2.3733707	48.8343173	null
