Roman Empire	empire	30	1453	12.4830718	41.8933439	Augustus Aureus infobox version.png
Kingdom of Bosnia	null	1377	1463	17.83333	44.25	Grb Kotromanica.jpg
Battle of the Nudes (engraving)	print	1460	1560	12.674297	42.6384261	null
St Cuthbert Gospel	Gospel Book	650	750	-3.2765753	54.7023545	null
County of Gorizia	countship	1127	1747	13.62167	45.94088	null
County of Lecce	null	1055	1155	18.17202	40.35703	null
Venus of Arles	sculpture	100	200	4.63031	43.67681	null
Lycurgus Cup	cage cup	350	450	-0.1276474	51.5073219	null
Southern Court	organization	1338	1392	-85.1265209	41.0347199	null
Hell Scroll (Nara National Museum)	emakimono	1100	1200	14.4308	50.07887	null
Last Supper (del Castagno)	painting	1445	1545	13.0598612	43.6677061	null
Altar frontal from Avià	painting	1200	1300	2.15342121730515	41.36840785	null
Altar frontal from La Seu d'Urgell or of The Apostles	painting	1125	1225	2.15342121730515	41.36840785	null
Diana of Gabii	sculpture	20	120	12.7191386266539	41.88779295	null
The Magdalen Reading	painting	1435	1535	-0.128558502487114	51.50882525	null
Madonna of Humility (Fra Angelico)	painting	1433	1533	2.15342121730515	41.36840785	null
Saint Augustine Altarpiece (Huguet)	painting	1462	1562	2.15342121730515	41.36840785	null
Trần dynasty	dynasty	1225	1400	105.85247	21.0292095	null
Batlló Majesty	crucifix	1100	1200	2.15342121730515	41.36840785	null
The Werl Triptych	painting	1438	1538	-3.69241	40.41369	null
Pagaruyung Kingdom	former country	1347	1833	101.583949000063	-0.14292745	Minangkabau royal seal.jpg
Adoration of the Magi (Perugino)	painting	1470	1570	12.3884626806542	43.11162135	null
Agony in the Garden (Perugino)	painting	1483	1583	-46.6819643	-23.6140806	null
Annunciation of Fano	painting	1488	1588	13.01206	43.82036	null
Annunciation of San Giovanni Valdarno	painting	1430	1530	11.54696	43.54836	null
Lamentation over the Dead Christ (Perugino)	painting	1495	1595	11.2502961	43.764733	null
Last Supper (Perugino)	fresco	1493	1593	11.2513709	43.7772838	null
Last Communion of St Jerome (Botticelli)	painting	1495	1595	-73.9633640138519	40.77944365	null
Madonna of Laroque	painting	1480	1580	-69.9970411	-15.8240002	null
Virgin and Child with an Angel (Botticelli)	painting	1470	1570	-71.0989328	42.3386252	null
Presentation at the Temple (Mantegna)	painting	1455	1555	13.3646506	52.5085892	null
San Francesco al Prato Resurrection	painting	1499	1599	12.454661770501	41.90496095	null
Madonna in Glory with Seraphim (Botticelli)	painting	1469	1569	-46.6819643	-23.6140806	null
Madonna of the Dry Tree	painting	1462	1562	-3.69489	40.41635	null
Madonna and Child (Botticelli, Avignon)	painting	1467	1567	2.3145051	48.8660456	null
Madonna with Child Enthroned between Saints John the Baptist and Sebastian	painting	1493	1593	-46.6819643	-23.6140806	null
Madonna of the Rose Garden (Botticelli)	painting	1469	1569	-46.6819643	-23.6140806	null
Baptism of Christ (Perugino)	fresco	1482	1582	12.4544049846207	41.90293645	null
Christ as the Suffering Redeemer (Mantegna)	painting	1488	1588	12.5783607170133	55.68873175	null
The Last Judgment (Fra Angelico, Florence)	painting	1425	1525	12.3397900806788	45.43454785	null
Mystic Marriage of St. Francis (Sassetta)	painting	1392	1492	2.485351	49.1938993	null
Nowshera Virkan	human settlement	14	114	30.3308401	71.247499	null
Penitent Magdalene (Donatello)	sculpture	1453	1553	11.2580477098623	43.7731795	null
Medici Madonna (van der Weyden)	painting	1460	1560	8.6738299	50.103336	null
Apse of Sant Climent de Taüll	fresco	1123	1223	2.15342121730515	41.36840785	null
Virgin Annunciate (Antonello da Messina, Palermo)	painting	1476	1576	13.3711736946222	38.1165732	null
Madonna with Child and Saints (Filippino Lippi)	painting	1493	1593	12.334069308004	45.40021995	null
Athena of Velletri	sculpture	100	200	12.779287	41.669215	null
San Pietro Polyptych	painting	1496	1596	-97.76045	39.37219	null
Portrait of a Man (Mantegna)	painting	1460	1560	-77.019879964992	38.8913045	null
Portrait of Baudouin de Lannoy	painting	1435	1535	13.3646506	52.5085892	null
Portrait of Francesco d'Este	painting	1460	1560	-73.9633640138519	40.77944365	null
Portrait of Margaret van Eyck	painting	1439	1539	3.2265407892228	51.2053667	null
Portrait of Paquius Proculo	painting	20	120	14.25049	40.85338	null
Diptych of Philip de Croÿ with The Virgin and Child	painting	1460	1560	4.35790140841528	50.8417252	null
Portrait of Cardinal Niccolò Albergati	painting	1431	1531	16.3617772494109	48.20374855	null
Decemviri Altarpiece	painting	1495	1595	12.454661770501	41.90496095	null
Saint Barbara (van Eyck)	drawing	1437	1537	4.35790140841528	50.8417252	null
Six Persimmons	painting	1200	1300	135.744781873201	35.0431843	null
Adoration of the Magi (Fra Angelico and Filippo Lippi)	painting	1430	1530	-77.019879964992	38.8913045	null
Donne Triptych	painting	1478	1578	-0.128558502487114	51.50882525	null
Stefaneschi Triptych	painting	1320	1420	12.4527830265441	41.905789	null
Annunciation Triptych (Lorenzo Monaco)	painting	1406	1506	11.2585976	43.7766155	null
San Pietro Martire Triptych	painting	1428	1528	13.08474	46.0563	null
Portrait of a Man with a Blue Chaperon	painting	1435	1535	24.1506559	45.7965073	null
Life of Saint Denis (Bibliothèque Nationale, MS fr. 2090–2092)	illuminated manuscript	1317	1417	2.3733707	48.8343173	null
Psalterium (instrument)	null	15	115	1.8883335	46.603354	null
Adoration of the Magi (Filippino Lippi)	painting	1496	1596	-46.6819643	-23.6140806	null
Adoration of the Magi (Lorenzo Monaco)	painting	1420	1520	-46.6819643	-23.6140806	null
Adoration of the Magi (Stefano da Verona)	painting	1434	1534	9.1883633	45.4722044	null
Adoration of the Shepherds (Mantegna)	painting	1450	1550	-73.9633640138519	40.77944365	null
Adoration of the Child (Gentile da Fabriano)	painting	1420	1520	-118.475	34.0775	null
Annunciation (Ambrogio Lorenzetti)	painting	1344	1444	11.3305165783773	43.31569735	null
Annunciation (da Messina)	painting	1474	1574	15.54969	38.19327	null
Annunciation (Lippi, Rome)	painting	1445	1545	12.4839	41.89474	null
Martelli Annunciation	painting	1440	1540	-122.12441	37.68104	null
Annunciation (Lippi, Munich)	painting	1443	1543	11.569970904087	48.1482861	null
Catholic diocese of Lund	null	1060	1160	-95.70738	46.06392	null
Apparition of Christ to the Virgin	painting	1493	1593	11.569970904087	48.1482861	null
Duchy of Philippopolis	null	1204	1304	24.75	42.15	null
District of Branković	null	1371	1412	19.1048	43.85537	null
Duchy of Austria	null	1156	1256	13.33333	47.33333	null
Bentheim-Bentheim	countship	1277	1377	10.4234469	51.0834196	null
Bentheim-Lingen	countship	1450	1550	10.4234469	51.0834196	null
Our Lady of the Don	painting	1382	1482	37.6064232	55.7349612	null
The Hunt in the Forest	painting	1470	1570	-1.25546460010822	51.7542565	null
Canons Regular of San Giorgio in Alga	religious order	1404	1504	12.2922042928678	45.42461645	null
The Circumcision (Signorelli)	painting	1490	1590	-0.128558502487114	51.50882525	null
Lamentation of Christ (Dürer, Nuremberg)	painting	1498	1598	14.4308	50.07887	null
Delivery of the Franciscan Rule	painting	1445	1545	14.2507827	40.8672819	null
Loritello	null	1053	1153	16.6061091	38.8798283	null
County of Modica	null	1296	1396	14.77399	36.84594	null
County of Santa Fiora	countship	1274	1374	11.58474	42.83129	null
Dead Christ Supported by Two Angels	painting	1460	1560	12.3372081978383	45.4335963	null
Crucifixion (Antonello da Messina)	painting	1454	1554	-0.128558502487114	51.50882525	null
Crucifixion (Mantegna)	altarpiece	1457	1557	12.674297	42.6384261	null
Crucifix (Cimabue, Santa Croce)	painting	1272	1372	11.45	44.7	null
Crucifixion between Sts. Jerome and Christopher	painting	1475	1575	2.33712265273211	48.86147245	null
Desco da parto (Masaccio)	painting	1427	1527	13.3646506	52.5085892	null
Descent from Mount Sinai (Sistine Chapel)	fresco	1481	1581	12.4544	41.90305	null
Two Venetian Ladies	painting	1490	1590	12.3372081978383	45.4335963	null
Funeral of St. Jerome (Filippo Lippi)	painting	1452	1552	11.2580477098623	43.7731795	null
Bentivoglio Altarpiece	painting	1488	1588	10.904199	44.2903147	null
Fürstenberg-Baar	null	1441	1541	10.4234469	51.0834196	null
Fürstenberg-Fürstenberg	null	1408	1508	10.4234469	51.0834196	null
Fürstenberg-Geisingen	null	1441	1541	10.4234469	51.0834196	null
Fürstenberg-Wolfach	null	1408	1508	10.4234469	51.0834196	null
Eastern Chalukyas	null	624	1189	22.4492826	56.6280528	null
House of Giorgi	null	1169	1269	-82.89748	40.17438	Coa fam ITA giorgi8.jpg
Judith and Holofernes (Mantegna)	painting	1495	1595	-77.019879964992	38.8913045	null
Beylik of Çubukoğulları	former country	1085	1185	34.9249653	38.9597594	null
Marsuppini Coronation	painting	1444	1544	12.454661770501	41.90496095	null
Coronation of the Virgin (Filippo Lippi)	altarpiece	1441	1541	-46.6819643	-23.6140806	null
Coronation of the Virgin (Fra Angelico, Uffizi)	painting	1432	1532	-46.6819643	-23.6140806	null
Coronation of the Virgin (Lorenzo Monaco)	painting	1414	1514	-46.6819643	-23.6140806	null
Sala delle Asse	painting	1498	1598	6.5625	52.99667	null
Altarpiece of Saint Barbara	painting	1410	1510	2.15342121730515	41.36840785	null
Gothic altarpiece of Santes Creus	altarpiece	1407	1507	2.15342121730515	41.36840785	null
Virgin of the Angels	painting	1385	1485	2.15342121730515	41.36840785	null
Apse from La Seu d'Urgell	work of art	1100	1200	2.15342121730515	41.36840785	null
Apse of Santa Maria d'Àneu	fresco	1275	1375	2.15342121730515	41.36840785	null
Paintings from Arlanza	painting	1210	1310	2.15342121730515	41.36840785	null
Head of Christ (Cascalls)	sculpture	1352	1452	2.15342121730515	41.36840785	null
Erill la Vall Descent from the Cross	sculpture	1150	1250	-52.88136	47.09989	null
Altarpiece of the Saints John	painting	1435	1535	2.15342121730515	41.36840785	null
Southern apse from Pedret	fresco	1075	1175	2.15342121730515	41.36840785	null
Kore of Lyons	work of art	-550	-450	-97.76045	39.37219	null
Mural paintings of the Conquest of Majorca	fresco	1285	1385	2.15342121730515	41.36840785	null
Miracle of the Relic of the Cross at the Ponte di Rialto	painting	1496	1596	-90.17747	38.70636	null
Madonna with Writing Child and Bishop	painting	1495	1595	-0.370904126918915	39.4793116	null
Sponheim-Sayn	null	1261	1283	10.4234469	51.0834196	null
Virgin and Child with Four Angels (Donatello)	sculpture	1456	1556	-0.171602596779448	51.49682255	null
Haller Madonna	painting	1495	1595	-77.019879964992	38.8913045	null
Salting Madonna (Antonello da Messina)	painting	1460	1560	-0.128558502487114	51.50882525	null
Madonna with Writing Child and St. Jerome	painting	1480	1580	13.3646506	52.5085892	null
Madonna with Writing Child	painting	1494	1594	-75.1815126731516	39.96556385	null
Madonna of the Red Cherubims	painting	1485	1585	12.3282997	45.431244	null
Madonna of the Small Trees	painting	1487	1587	12.3282997	45.431244	null
Madonna del Ceppo	painting	1452	1552	9.8534452	44.2123575	null
Madonna of the Milk	painting	1467	1567	-0.128558502487114	51.50882525	null
Madonna of the Rose Garden	painting	1420	1520	-111.86021	40.76884	null
Alzano Madonna	painting	1485	1585	9.67549545324148	45.7044449	null
Bagnacavallo Madonna	painting	1495	1595	10.3496204	44.6671491	null
Madonna and Child Enthroned (Filippo Lippi)	painting	1447	1547	12.4898746	41.9033252	null
Madonna of Palazzo Medici-Riccardi	painting	1466	1566	11.2556477052347	43.7752075	null
Gladiator Mosaic	mosaic	320	420	12.492061	41.9141203	null
Nativity of the Virgin (Pietro Lorenzetti)	painting	1335	1435	-116.4480341	33.7864277	null
Barbadori Altarpiece	painting	1438	1538	-90.084252	29.9805237	null
Santa Maria in Porto Altarpiece	painting	1479	1579	9.1883633	45.4722044	null
The Crossing of the Red Sea (Sistine Chapel)	fresco	1481	1581	12.4544	41.90305	null
Quaratesi Polyptych	painting	1425	1525	12.4527830265441	41.905789	null
Badia Polyptych	painting	1300	1400	-46.6819643	-23.6140806	null
Valle Romita Polyptych	painting	1410	1510	9.1883633	45.4722044	null
Presentation at the Temple (Ambrogio Lorenzetti)	painting	1342	1442	-46.6819643	-23.6140806	null
Presentation at the Temples (Fra Angelico)	painting	1438	1538	13.08474	46.0563	null
Presentation at the Temple (Bellini)	painting	1460	1560	12.3410743	45.436262	null
Presentation of the Virgin Mary at the Temple (Cima da Conegliano)	painting	1496	1596	13.7346385	51.0534657	null
Procession in St. Mark's Square	painting	1496	1596	12.3282997	45.431244	null
Portrait of a Man (Antonello da Messina, Turin)	painting	1476	1576	7.68682	45.07049	null
Portrait of a Man (Antonello da Messina, London)	painting	1475	1575	-0.128558502487114	51.50882525	null
Portrait of a Man (Signorelli)	painting	1492	1592	13.3646506	52.5085892	null
Portrait of a Man with a Roman Medal	painting	1480	1580	4.35790140841528	50.8417252	null
Portrait of Cardinal Ludovico Trevisan	painting	1459	1559	13.3646506	52.5085892	null
Portrait of Dürer's Father at 70	painting	1497	1597	-0.128558502487114	51.50882525	null
Portrait of Carlo de' Medici	painting	1459	1559	-46.6819643	-23.6140806	null
Portrait of Frederick III of Saxony	painting	1496	1596	13.3646506	52.5085892	null
Portrait of Federico da Montefeltro with His Son Guidobaldo	painting	1475	1575	10.798033970229	45.1599916	null
Portrait of Folco Portinari	painting	1490	1590	-46.6819643	-23.6140806	null
Portrait of Francesco Gonzaga	painting	1461	1561	14.2507827	40.8672819	null
Portrait of Giovanni di Nicolao Arnolfini	painting	1440	1540	13.3646506	52.5085892	null
Portrait of Sigismund of Luxemburg	painting	1432	1532	16.3617772494109	48.20374855	null
Portrait of a Condottiero (Bellini)	painting	1495	1595	-77.019879964992	38.8913045	null
St. Bernardino of Siena between Two Angels	painting	1460	1560	9.1883633	45.4722044	null
St. Francis in Ecstasy	painting	1480	1580	-73.9670960213623	40.77125355	null
St. Jerome in the Wilderness (Dürer)	painting	1496	1596	-0.128558502487114	51.50882525	null
St. Jerome in Penance (Fra Lippo Lippi)	painting	1439	1539	12.4447206602159	50.9917319	null
Saint Anthony Abbot Tempted by a Heap of Gold	painting	1435	1535	-73.9633640138519	40.77944365	null
Saraca (family)	null	1172	1272	18.09216	42.64807	Coa fam ITA saraca.jpg
Dogmatic Sarcophagus	sarcophagus	320	420	12.454661770501	41.90496095	null
Seven Saints (Filippo Lippi)	painting	1449	1549	-0.128558502487114	51.50882525	null
Sixtus IV Appointing Platina as Prefect of the Vatican Library	fresco	1477	1577	12.454661770501	41.90496095	null
Semi-Gods Ceiling	painting	1490	1590	12.461313203228	41.9018214	null
The Marriage of the Virgin (Michelino da Besozzo)	painting	1435	1535	-73.9633640138519	40.77944365	null
Mystical Marriage of Saint Catherine (Michelino da Besozzo)	painting	1420	1520	11.3305165783773	43.31569735	null
Saint Francis Receiving the Stigmata (van Eyck)	painting	1428	1528	-75.1815126731516	39.96556385	null
History of Tyrol	Wikimedia history article	1140	1240	-98.17829	47.54381	null
Tabernacle of the Linaioli	painting	1432	1532	13.08474	46.0563	null
Head of St. John the Baptist	painting	1465	1565	28.14148	-29.54498	null
Transfiguration of Christ (Bellini)	painting	1480	1580	14.2507827	40.8672819	null
The Triumph of Death (Palermo)	fresco	1446	1546	13.3711736946222	38.1165732	null
Man with Red Hat	painting	1490	1590	12.3372081978383	45.4335963	null
First disciples of Jesus	painting	1481	1581	12.4544049846207	41.90293645	null
Waldburg-Wolfegg-Zeil	null	1424	1589	10.4234469	51.0834196	null
County of Guastalla	null	1406	1506	10.66089	44.91317	null
Principality of Peremyshl	Period of appanages	1031	1131	22.76728	49.78498	null
Portrait of a Young Woman (Botticelli, Frankfurt)	painting	1480	1580	8.6738299	50.103336	null
Russian Monarchist Union	null	24	124	-74.2632	40.6976	null
Rajahnate of Cebu	null	1450	1565	123.89071	10.31672	null
Theotokos of Tolga	painting	1314	1414	5.37845	34.72224	null
Ustyug Annunciation	painting	1130	1230	37.6064232	55.7349612	null
Our Home – Russia	political party in Russia	12	2006	100	60	null
Da Chu	null	1127	1227	135.315938	34.731721	null
Adoration of the Magi (Andrea della Robbia)	relief	16	116	-0.171602596779448	51.49682255	null
Altar frontal from Santa Maria in Taüll	painting	1200	1300	2.15342121730515	41.36840785	null
Shan States	null	1215	1563	-100.4458825	39.7837304	null
Apollo Citharoedus (Vatican)	statue	200	300	12.798884	41.960922	null
Apollo of Mantua	sculpture	-100	0	2.33712265273211	48.86147245	null
Apostles from Àger	work of art	1100	1200	2.15342121730515	41.36840785	null
Baldachin from Tost	painting	1220	1320	2.15342121730515	41.36840785	null
Resurrection of Christ (Bermejo)	painting	1475	1575	2.15342121730515	41.36840785	null
Bishop of Meath	null	1100	1976	-7.9794599	52.865196	null
Cancelleria Reliefs	sculpture	1	101	12.454661770501	41.90496095	null
Canterbury Astrolabe Quadrant	measuring instrument	1388	1488	171.809844758414	-43.49417605	null
Charter of the Forest	null	1217	1317	19.948	49.3042	null
Christ Child with a Walking Frame	painting	1480	1580	16.3617772494109	48.20374855	null
Christ at the Column (Antonello da Messina)	painting	1476	1576	15.54969	38.19327	null
Early Spring (painting)	Hanging scroll	1072	1172	121.548652	25.1020073	null
Cocollán	null	1100	1521	-103.8178046	20.3555875	null
Commune of Rome	null	1143	1193	-80.85707	41.60702	Coat of arms of Rome.svg
County of Cilli	null	1341	1456	15.26044	46.23092	null
Crucifixion (Bellini)	painting	1455	1555	12.3372081978383	45.4335963	null
Crucifixion (Modena)	painting	1375	1475	-86.1858388057633	39.82596175	null
Cupid and Psyche (Capitoline Museums)	sculpture	50	150	153.0737324	-27.4809234	null
Doboka County	county	1100	1876	24.3740295	46.5971623	null
Dorchester (UK Parliament constituency)	constituency of the United Kingdom	1295	1868	-3.2765753	54.7023545	null
Duchy of Inowrocław	null	1267	1364	18.26388	52.79886	null
Free Imperial City of Ulm	Free imperial city	1181	1803	48.39841	9.99155	null
Haarlem Guild of St. Luke	Guild of Saint Luke	1496	1596	4.64355969655963	52.38370575	null
Hindon (UK Parliament constituency)	constituency of the United Kingdom	1448	1832	-3.2765753	54.7023545	null
Janggala	Wikimedia disambiguation page	1045	1145	108.1868885	-7.4627672	null
Kaukaba	null	-6200	-6100	44.7365848	13.7411627	null
King's Hall, Cambridge	null	1317	1417	0.124862	52.2033051	null
Kingdom of the Canary Islands	null	1402	1448	-15.5	28	null
Kingston upon Hull (UK Parliament constituency)	constituency of the United Kingdom	1305	1885	-0.125823	51.499861	null
Ksitigarbha bodhisattva	sculpture	1175	1275	-86.1858388057633	39.82596175	null
Lady of Vinča	sculpture	-5500	-5400	20.45998	44.81892	null
Lion of Venice	sculpture	-300	-200	-90.17747	38.70636	null
Lotharingia	null	855	959	6.1999334	48.8360858	null
Madonna and Child (Duccio)	painting	1300	1400	-73.9633640138519	40.77944365	null
Maligawila Buddha statue	sculpture	600	700	81.3524534	6.7284219	null
Malton (UK Parliament constituency)	constituency of the United Kingdom	1295	1885	-1.07497	51.432552	null
Manunggul Jar	jar	-890	-790	120.980665024236	14.5854433	null
Baden	sovereign state	1112	1945	10.5	51.5	null
Mongol Armenia	null	1236	1335	45	40.25	null
Nieder-Isenburg	null	1218	1664	7.5917684	50.4753376	null
O'Kennedy	null	1118	1543	-8.1976316	52.8662986	null
Paintings from El Burgal	work of art	1050	1150	2.15342121730515	41.36840785	null
Paintings from Sant Joan in Boí	work of art	1100	1200	2.15342121730515	41.36840785	null
Panhellenic Union of Fighting Youths	null	19	119	21.9999569	39.000041	null
Pincum relief	stele	100	200	21.5167475	44.7628106	null
Plympton Erle (UK Parliament constituency)	constituency of the United Kingdom	1295	1832	-3.2765753	54.7023545	null
Portrait of a Carthusian	painting	1446	1546	-73.9633640138519	40.77944365	null
Portrait of a Young Man (Masaccio)	painting	1425	1525	-77.019879964992	38.8913045	null
Portuguese São Tomé and Príncipe	null	1470	1570	7	1	null
Principality of Krk	principality	1451	1551	19.93658	50.06143	null
Principality of Valona	principality	1346	1417	19.48972	40.46667	null
Raherka and Meresankh	sculpture	-2350	-2250	116.39706	39.91691	null
Ras El Kelb	cave	-50000	-49900	35.47843	33.8959203	null
Ritual wine server (guang), Indianapolis	sculpture	1100	1200	-86.1858388057633	39.82596175	null
Saint George and the Dragon (painting)	mural	1430	1530	73.921552	18.566544	null
Saint Vincent Tied to a Column	painting	1450	1550	-9.16154726282124	38.70480695	null
Sanjak of Ioannina	sanjak of the Ottoman Empire	1430	1530	20.85083	39.6675	null
Sanjak of Karasi	sanjak of the Ottoman Empire	1341	1441	34.9249653	38.9597594	null
Scali (bank)	bank	1299	1326	-74.78862	40.09793	null
Seljuq Armenia	null	1071	1201	45	40.25	null
Sheffield Cross	artifact	900	1000	-0.127990295550173	51.5194185	null
Shreveport Steamer	sports team	197	1975	-100.4458825	39.7837304	null
Spanish Cobras	gang	60	160	-87.70227	41.902876	null
St. Jerome and Abraham panels (Antonello da Messina)	painting	1455	1555	15.6510714899539	38.1146069	null
Bible of St Louis	Bible moralisée	1200	1300	-4.003104	40.0028028	null
Statue of Iddi-Ilum	sculpture	-2090	-1990	40.8884262	34.5513535	null
Statue of Parakramabahu I	sculpture	1100	1200	-7.25	19	null
São Francisco (Nuno Gonçalves)	painting	1460	1560	-9.16154726282124	38.70480695	null
Temple Pyx	work of art	1125	1225	100.88333	12.93333	null
Duchy of Aquitaine	null	841	1449	1	44.58333	Arms of Aquitaine and Guyenne.svg
The Entombment (Bouts)	painting	1450	1550	-0.128558502487114	51.50882525	null
The Ideal City (painting)	painting	1480	1580	-76.6161288	39.2965804	null
The Sea Monster	chalcography	1496	1596	-123.1027401	49.2833422	null
Tobias and the Angel (Filippino Lippi)	painting	1475	1575	-77.019879964992	38.8913045	null
Turkmen Armenia	null	1335	1508	45	40.25	null
Utrecht Guild of Saint Luke	Guild of Saint Luke	1380	1480	5.12768031549829	52.08095165	null
Venus and Mars (sculpture)	sculpture	120	220	109	36	null
Virgin Annunciate (Antonello da Messina, Munich)	painting	1473	1573	11.569970904087	48.1482861	null
Walking on a Mountain Path in Spring	painting	1190	1290	121.548652	25.1020073	null
Winchelsea (UK Parliament constituency)	constituency of the United Kingdom	1366	1832	-8	53	null
Wolfstein (principality)	null	1217	1383	10.4234469	51.0834196	null
Zliten mosaic	mosaic	100	200	18.1236723	26.8234472	null
Umayyad Caliphate	transcontinental country	661	750	36.3095814	33.5130695	null
Nativity (Christus)	panel painting	1450	1550	-77.019879964992	38.8913045	null
The Miraculous Draft of Fishes (Witz)	painting	1444	1544	6.1509545	46.1995525	null
Señorío de Sanlúcar	null	1297	1397	12.21619	51.820706	null
Ascent of the Blessed	painting	1490	1590	-60.34584	-25.23006	null
Kingdom of Mrauk U	former country	1429	1784	-7.41667	54.36111	null
Lê dynasty	dynasty	1428	1528	-81.6639839	35.254102	null
Moldavia	principality	1346	1859	-41.9294776	-12.285251	Coat of arms of Moldavia.svg
Duchy of Mecklenburg-Schwerin	duchy	1352	1815	11.41316	53.62937	Armoiries Mecklembourg-Schwerin.svg
Taifa of Arjona	Taifa	1232	1244	-4.0544689	37.9355989	null
Lostwithiel (UK Parliament constituency)	constituency of the United Kingdom	1304	1832	-3.2765753	54.7023545	null
Paintings from Santa Maria in Taüll	cycle of frescos	1123	1223	2.15342121730515	41.36840785	null
Kingdom of Dazhou	null	1354	1367	107.50092	31.21592	null
Spanish West Indies	null	1492	1898	-70	20	null
Kahuripan	null	1019	1045	108.2159498	-7.3575522	null
County of Nassau	null	1125	1806	-73.5877699	40.7412643	Arms of Nassau.svg
Principality of Serbia (medieval)	null	768	969	20.4158023139151	43.1284194	null
Sanjak of Salonica	sanjak of the Ottoman Empire	1430	1530	22.94389	40.64028	null
Taifa of Toledo	Taifa	1010	1085	-96.4098	38.41283	null
Borghese Venus	sculpture	200	300	109.6	19.2	null
Lord Mayor of Dublin	Lord Mayor	1229	1329	-95.43073	45.19488	null
Nassau-Saarbrücken	null	1381	1481	6.8449816	49.1587174	null
The Virgin appearing to St. Bernard	painting	1488	1588	11.569970904087	48.1482861	null
Kingdom of Arles	null	933	1378	4.6309653	43.6776223	null
Satala Aphrodite	sculpture	-100	0	39.5979027	40.0280033	null
Nachcharini	cave	-6200	-6100	35.47843	33.8959203	null
Bishop of Argyll	minister	1200	1688	-5.25	56.25	null
Archdeacon of Llandaff	minister	1100	1200	-3.2765753	54.7023545	null
Madonna Adoring the Child with Five Angels (Botticelli)	painting	1480	1580	-76.6194944644438	39.32585585	null
Virgin and Child Enthroned (van der Weyden)	painting	1430	1530	-3.69489	40.41635	null
Breadalbane Brooch	Celtic brooch	750	850	-0.127990295550173	51.5194185	null
Haarlem schutterij	military	1402	1794	4.64355969655963	52.38370575	null
Minuscule 3686	minuscule	1450	1550	-4	54	null
Triptych of the Virgin's Life (Bouts)	painting	1440	1540	-3.69241	40.41369	null
Pietà (van der Weyden)	painting	1441	1541	4.35782	50.8419	null
Judgement of Paris Amphora	amphora	-600	-500	-97.76045	39.37219	null
